,lead_ticker,next_ticker,bd_of_month,lead_weight,next_weight,is_mde,roll_required,wav,pwav,der,er_index,ir,tr_index
2016-09-19,CLN17,CLN17,12,1.0,0.0,False,False,0.04819,0.04801,0.003749218912726615,101.85392477,2.6677813517839155e-05,102.06631643
2016-09-20,CLN17,CLN17,13,1.0,0.0,False,False,0.048240000000000005,0.04819,0.0010375596596805536,101.95960429,8.892525428683129e-06,102.17312395
2016-09-21,CLN17,CLN17,14,1.0,0.0,False,False,0.04909,0.048240000000000005,0.017620232172470995,103.75615619,8.892525428683129e-06,103.97434669
2016-09-22,CLN17,CLN17,15,1.0,0.0,False,False,0.04997,0.04909,0.017926257893664754,105.6161158,8.892525428683129e-06,105.83914223
2016-09-23,CLN17,CLN17,16,1.0,0.0,False,False,0.04834,0.04997,-0.03261957174304586,102.17096333,8.892525428683129e-06,102.38765591
2016-09-26,CLN17,CLN17,17,1.0,0.0,False,False,0.04968,0.04834,0.027720314439387606,105.00317456,2.6677813517839155e-05,105.22860541
2016-09-27,CLN17,CLN17,18,1.0,0.0,False,False,0.04843,0.04968,-0.025161030595813205,102.36118647,8.892525428683129e-06,102.581881
2016-09-28,CLN17,CLN17,19,1.0,0.0,False,False,0.05055,0.04843,0.043774519925665833,106.84199827,8.892525428683129e-06,107.07326581
2016-09-29,CLN17,CLN17,20,1.0,0.0,False,False,0.05119,0.05055,0.012660731948565873,108.19469617,8.892525428683129e-06,108.42984388
2016-09-30,CLN17,CLN17,21,1.0,0.0,False,False,0.05163,0.05119,0.008595428794686555,109.12467598,8.892525428683129e-06,109.3628091
2016-10-03,CLN17,CLV17,1,1.0,0.0,False,True,0.052270000000000004,0.05163,0.012395893860158935,110.47737388,2.6677813517839155e-05,110.72137643
2016-10-04,CLN17,CLV17,2,1.0,0.0,False,True,0.05231,0.052270000000000004,0.0007652573177729938,110.5619175,9.448549896262648e-06,110.80715293
2016-10-05,CLN17,CLV17,3,1.0,0.0,False,True,0.053149999999999996,0.05231,0.01605811508315802,112.3373335,9.448549896262648e-06,112.58755392
2016-10-06,CLN17,CLV17,4,1.0,0.0,False,True,0.053649999999999996,0.053149999999999996,0.00940733772342428,113.39412874,9.448549896262648e-06,113.64776686
2016-10-07,CLN17,CLV17,5,1.0,0.0,False,True,0.05317,0.053649999999999996,-0.008946877912395013,112.37960531,9.448549896262648e-06,112.63204797
2016-10-10,CLN17,CLV17,6,0.8,0.2,False,True,0.054329999999999996,0.05317,0.021816813992852957,114.83137026,2.8345917514771557e-05,115.09251307
2016-10-11,CLN17,CLV17,7,0.6,0.4,False,True,0.05371600000000001,0.054398,-0.01253722563329529,113.39170346,9.448549896262648e-06,113.65065972
2016-10-12,CLN17,CLV17,8,0.3999999999999999,0.6000000000000001,False,True,0.053344,0.053792,-0.008328375966686452,112.44733472,9.448549896262648e-06,112.70520813
2016-10-13,CLN17,CLV17,9,0.19999999999999996,0.8,False,True,0.05369,0.053426,0.0049414142926664795,113.00298359,9.448549896262648e-06,113.26319616
2016-10-14,CLN17,CLV17,10,0.0,1.0,False,True,0.05362,0.053770000000000005,-0.0027896596615213376,112.68774373,9.448549896262648e-06,112.94830057
2016-10-17,CLN17,CLV17,11,0.0,1.0,False,True,0.05354,0.053700000000000005,-0.0029795158286779477,112.35198881,2.8345917514771557e-05,112.61497094
2016-10-18,CLN17,CLV17,12,0.0,1.0,False,True,0.053869999999999994,0.05354,0.006163615988046267,113.04448332,9.448549896262648e-06,113.31015042
2016-10-19,CLN17,CLV17,13,0.0,1.0,False,True,0.05471,0.053869999999999994,0.015593094486727521,114.80719663,9.448549896262648e-06,115.07807692
2016-10-20,CLN17,CLV17,14,0.0,1.0,False,True,0.053840000000000006,0.05471,-0.015902028879546615,112.98152927,9.448549896262648e-06,113.24918933
2016-10-21,CLN17,CLV17,15,0.0,1.0,False,True,0.054329999999999996,0.053840000000000006,0.009101040118870474,114.0097787,9.448549896262648e-06,114.28094479
2016-10-24,CLN17,CLV17,16,0.0,1.0,False,True,0.054369999999999995,0.054329999999999996,0.000736241487207856,114.09371743,2.8345917514771557e-05,114.36832256
2016-10-25,CLN17,CLV17,17,0.0,1.0,False,True,0.05382,0.054369999999999995,-0.010115872723928554,112.93955991,9.448549896262648e-06,113.21246778
2016-10-26,CLN17,CLV17,18,0.0,1.0,False,True,0.05296,0.05382,-0.015979189892233348,111.13487724,9.448549896262648e-06,111.40449396
2016-10-27,CLN17,CLV17,19,0.0,1.0,False,True,0.05329,0.05296,0.006231117824773369,111.82737175,9.448549896262648e-06,112.09972109
2016-10-28,CLN17,CLV17,20,0.0,1.0,False,True,0.052450000000000004,0.05329,-0.015762807280915614,110.06465844,9.448549896262648e-06,110.33377397
2016-10-31,CLN17,CLV17,21,0.0,1.0,False,True,0.05077,0.052450000000000004,-0.0320305052430887,106.53923182,2.8345917514771557e-05,106.80285496
2016-11-01,CLV17,CLV17,1,1.0,0.0,False,False,0.05063,0.05077,-0.002757533976757931,106.24544627,9.448549896262648e-06,106.50935159
2016-11-02,CLV17,CLV17,2,1.0,0.0,False,False,0.04965,0.05063,-0.019356112976496198,104.18894741,1.3341517768550304e-05,104.44916555
2016-11-03,CLV17,CLV17,3,1.0,0.0,False,False,0.04913,0.04965,-0.010473313192346456,103.09774393,1.3341517768550304e-05,103.35663023
2016-11-04,CLV17,CLV17,4,1.0,0.0,False,False,0.04862,0.04913,-0.01038062283737029,102.02752513,1.3341517768550304e-05,102.28510296
2016-11-07,CLV17,CLV17,5,1.0,0.0,False,False,0.0494,0.04862,0.016042780748663166,103.66433035,4.002508729605836e-05,103.93013441
2016-11-08,CLV17,CLV17,6,1.0,0.0,False,False,0.0497,0.0494,0.006072874493927127,104.29387082,1.3341517768550304e-05,104.56267566
2016-11-09,CLV17,CLV17,7,1.0,0.0,False,False,0.05019,0.0497,0.009859154929577452,105.32212025,1.3341517768550304e-05,105.5949703
2016-11-10,CLV17,CLV17,8,1.0,0.0,False,False,0.04977,0.05019,-0.008368200836819994,104.4407636,1.3341517768550304e-05,104.71273918
2016-11-11,CLV17,CLV17,9,1.0,0.0,False,False,0.0485,0.04977,-0.02551737994775971,101.77570895,1.3341517768550304e-05,102.04214145
2016-11-14,CLV17,CLV17,10,1.0,0.0,False,False,0.04795,0.0485,-0.011340206185567081,100.62155143,4.002508729605836e-05,100.88904678
2016-11-15,CLV17,CLV17,11,1.0,0.0,False,False,0.05,0.04795,0.04275286757038588,104.92341129,1.3341517768550304e-05,105.20368885
2016-11-16,CLV17,CLV17,12,1.0,0.0,False,False,0.04981,0.05,-0.0038000000000000256,104.52470233,1.3341517768550304e-05,104.80531841
2016-11-17,CLV17,CLV17,13,1.0,0.0,False,False,0.05001,0.04981,0.004015257980325204,104.94439598,1.3341517768550304e-05,105.22753707
2016-11-18,CLV17,CLV17,14,1.0,0.0,False,False,0.050320000000000004,0.05001,0.006198760247950519,105.59492113,1.3341517768550304e-05,105.88122124
2016-11-21,CLV17,CLV17,15,1.0,0.0,False,False,0.05207,0.050320000000000004,0.034777424483306785,109.26724053,4.002508729605836e-05,109.56773533
2016-11-22,CLV17,CLV17,16,1.0,0.0,False,False,0.05221,0.05207,0.0026886883042058773,109.56102608,1.3341517768550304e-05,109.86379062
2016-11-23,CLV17,CLV17,17,1.0,0.0,False,False,0.05214,0.05221,-0.0013407393219689867,109.4141333,1.3341517768550304e-05,109.71795766
2016-11-25,CLV17,CLV17,18,1.0,0.0,False,False,0.05043,0.05214,-0.03279631760644408,105.82575263,2.6683213532940897e-05,106.1225403
2016-11-28,CLV17,CLV17,19,1.0,0.0,False,False,0.051340000000000004,0.05043,0.01804481459448737,107.73535872,4.002508729605836e-05,108.04174943
2016-11-29,CLV17,CLV17,20,1.0,0.0,False,False,0.04957,0.051340000000000004,-0.034476042072458135,104.02106996,1.3341517768550304e-05,104.31833897
2016-11-30,CLV17,CLV17,21,1.0,0.0,False,False,0.05319,0.04957,0.0730280411539237,111.61752494,1.3341517768550304e-05,111.93789469
2016-12-01,CLV17,CLV17,1,1.0,0.0,False,False,0.054259999999999996,0.05319,0.020116563263771203,113.86288594,1.3341517768550304e-05,114.19119385
2016-12-02,CLV17,CLV17,2,1.0,0.0,False,False,0.05503,0.054259999999999996,0.014190932546995993,115.47870647,1.4454050440093624e-05,115.8133239
2016-12-05,CLV17,CLV17,3,1.0,0.0,False,False,0.05559,0.05503,0.010176267490459745,116.65384868,4.3362778082256526e-05,116.99689325
2016-12-06,CLV17,CLV17,4,1.0,0.0,False,False,0.054869999999999995,0.05559,-0.012951969778737249,115.14295156,1.4454050440093624e-05,115.48324411
2016-12-07,CLV17,CLV17,5,1.0,0.0,False,False,0.054090000000000006,0.054869999999999995,-0.014215418261344759,113.50614634,1.4454050440093624e-05,113.84327069
2016-12-08,CLV17,CLV17,6,1.0,0.0,False,False,0.054619999999999995,0.054090000000000006,0.009798484008134434,114.6183345,1.4454050440093624e-05,114.96040765
2016-12-09,CLV17,CLV17,7,1.0,0.0,False,False,0.05504,0.054619999999999995,0.007689491028927131,115.49969115,1.4454050440093624e-05,115.84605631
2016-12-12,CLV17,CLV17,8,1.0,0.0,False,False,0.05594,0.05504,0.01635174418604657,117.38831255,4.3362778082256526e-05,117.74536479
2016-12-13,CLV17,CLV17,9,1.0,0.0,False,False,0.056280000000000004,0.05594,0.006077940650697222,118.10179175,1.4454050440093624e-05,118.46271603
2016-12-14,CLV17,CLV17,10,1.0,0.0,False,False,0.055020000000000006,0.056280000000000004,-0.02238805970149249,115.45772179,1.4454050440093624e-05,115.81227794
2016-12-15,CLV17,CLV17,11,1.0,0.0,False,False,0.054990000000000004,0.055020000000000006,-0.0005452562704471031,115.39476774,1.4454050440093624e-05,115.75080452
2016-12-16,CLV17,CLV17,12,1.0,0.0,False,False,0.05572,0.054990000000000004,0.01327514093471538,116.92664954,1.4454050440093624e-05,117.28908583
2016-12-19,CLV17,CLV17,13,1.0,0.0,False,False,0.055740000000000005,0.05572,0.00035893754486737706,116.9686189,4.3362778082256526e-05,117.33627126
2016-12-20,CLV17,CLV17,14,1.0,0.0,False,False,0.05632,0.055740000000000005,0.0104054538930749,118.18573047,1.4454050440093624e-05,118.5589044
2016-12-21,CLV17,CLV17,15,1.0,0.0,False,False,0.05561,0.05632,-0.012606534090909172,116.69581803,1.4454050440093624e-05,117.06600119
2016-12-22,CLV17,CLV17,16,1.0,0.0,False,False,0.05611,0.05561,0.008991188635137481,117.74505214,1.4454050440093624e-05,118.12025576
2016-12-23,CLV17,CLV17,17,1.0,0.0,False,False,0.05622,0.05611,0.0019604348600961163,117.97588364,1.4454050440093624e-05,118.35353014
2016-12-27,CLV17,CLV17,18,1.0,0.0,False,False,0.05689,0.05622,0.011917467093561118,119.38185735,5.781745529032101e-05,119.77084734
2016-12-28,CLV17,CLV17,19,1.0,0.0,False,False,0.05709,0.05689,0.0035155563367903486,119.801551,1.4454050440093624e-05,120.19363968
2016-12-29,CLV17,CLV17,20,1.0,0.0,False,False,0.05708,0.05709,-0.00017516202487311006,119.78056632,1.4454050440093624e-05,120.17432361
2016-12-30,CLV17,CLV17,21,1.0,0.0,False,False,0.057030000000000004,0.05708,-0.0008759635599158155,119.67564291,1.4454050440093624e-05,120.07079229
2017-01-03,CLV17,CLF18,1,1.0,0.0,False,True,0.05601,0.057030000000000004,-0.01788532351394012,117.53520532,5.781745529032101e-05,117.93022951
2017-01-04,CLV17,CLF18,2,1.0,0.0,False,True,0.057,0.05601,0.017675415104445813,119.61268886,1.4454050440093624e-05,120.01639984
2017-01-05,CLV17,CLF18,3,1.0,0.0,False,True,0.05735,0.057,0.0061403508771928905,120.34715274,1.4454050440093624e-05,120.75507737
2017-01-06,CLV17,CLF18,4,1.0,0.0,False,True,0.05757,0.05735,0.0038360941586748076,120.80881575,1.4454050440093624e-05,121.22005062
2017-01-09,CLV17,CLF18,5,1.0,0.0,False,True,0.05594,0.05757,-0.028313357651554738,117.38831254,4.3362778082256526e-05,117.79316041
2017-01-10,CLV17,CLF18,6,0.8,0.2,False,True,0.054869999999999995,0.05594,-0.01912763675366469,115.14295154,1.4454050440093624e-05,115.54175822
2017-01-11,CLV17,CLF18,7,0.6,0.4,False,True,0.056158,0.054925999999999996,0.022430178786003063,117.72562853,1.4454050440093624e-05,118.13505056
2017-01-12,CLV17,CLF18,8,0.3999999999999999,0.6000000000000001,False,True,0.056971999999999995,0.056195999999999996,0.0138088120150901,119.3512796,1.4454050440093624e-05,119.76806279
2017-01-13,CLV17,CLF18,9,0.19999999999999996,0.8,False,True,0.056302000000000005,0.05699799999999999,-0.012210954770342619,117.89388652,1.4454050440093624e-05,118.30731152
2017-01-17,CLV17,CLF18,10,0.0,1.0,False,True,0.056236,0.056336,-0.0017750639023004222,117.68461734,5.781745529032101e-05,118.10414871
2017-01-18,CLV17,CLF18,11,0.0,1.0,False,True,0.05496,0.05625,-0.02293333333333336,114.98571678,1.4454050440093624e-05,115.39733398
2017-01-19,CLV17,CLF18,12,0.0,1.0,False,True,0.05509,0.05496,0.0023653566229984158,115.25769901,1.4454050440093624e-05,115.67195779
2017-01-20,CLV17,CLF18,13,0.0,1.0,False,True,0.056100000000000004,0.05509,0.018333635868578835,117.37079169,1.4454050440093624e-05,117.79431727
2017-01-23,CLV17,CLF18,14,0.0,1.0,False,True,0.05575,0.056100000000000004,-0.00623885918003575,116.63853185,4.3362778082256526e-05,117.064523
2017-01-24,CLV17,CLF18,15,0.0,1.0,False,True,0.05589,0.05575,0.0025112107623319613,116.93143579,1.4454050440093624e-05,117.36018875
2017-01-25,CLV17,CLF18,16,0.0,1.0,False,True,0.055450000000000006,0.05589,-0.007872606906423218,116.01088056,1.4454050440093624e-05,116.43795445
2017-01-26,CLV17,CLF18,17,0.0,1.0,False,True,0.056240000000000005,0.055450000000000006,0.014247069431920556,117.66369563,1.4454050440093624e-05,118.09853707
2017-01-27,CLV17,CLF18,18,0.0,1.0,False,True,0.05553,0.056240000000000005,-0.012624466571835025,116.17825424,1.4454050440093624e-05,116.60931304
2017-01-30,CLV17,CLF18,19,0.0,1.0,False,True,0.05527,0.05553,-0.0046821537907437705,115.63428979,4.3362778082256526e-05,116.06838681
2017-01-31,CLV17,CLF18,20,0.0,1.0,False,True,0.055380000000000006,0.05527,0.0019902297810747704,115.8644286,1.4454050440093624e-05,116.30106723
2017-02-01,CLF18,CLF18,1,1.0,0.0,False,False,0.05618,0.055380000000000006,0.01444564824846517,117.53816538,1.4454050440093624e-05,117.98279256
2017-02-02,CLF18,CLF18,2,1.0,0.0,False,False,0.05594,0.05618,-0.004271982912068428,117.03604435,1.473220140102427e-05,117.48051024
2017-02-03,CLF18,CLF18,3,1.0,0.0,False,False,0.05631,0.05594,0.006614229531641147,117.81014761,1.473220140102427e-05,118.25928405
2017-02-06,CLF18,CLF18,4,1.0,0.0,False,False,0.055600000000000004,0.05631,-0.012608772864500017,116.32470622,4.419725531978891e-05,116.77340634
2017-02-07,CLF18,CLF18,5,1.0,0.0,False,False,0.05472,0.055600000000000004,-0.01582733812949655,114.48359576,1.473220140102427e-05,114.92691448
2017-02-08,CLF18,CLF18,6,1.0,0.0,False,False,0.054770000000000006,0.05472,0.0009137426900587275,114.58820431,1.473220140102427e-05,115.03362124
2017-02-09,CLF18,CLF18,7,1.0,0.0,False,False,0.05526,0.054770000000000006,0.0089465035603431,115.61336809,1.473220140102427e-05,116.06446464
2017-02-10,CLF18,CLF18,8,1.0,0.0,False,False,0.05604,0.05526,0.014115092290988063,117.24526145,1.473220140102427e-05,117.70443515
2017-02-13,CLF18,CLF18,9,1.0,0.0,False,False,0.055200000000000006,0.05604,-0.01498929336188426,115.48783783,4.419725531978891e-05,115.94533105
2017-02-14,CLF18,CLF18,10,1.0,0.0,False,False,0.055369999999999996,0.055200000000000006,0.003079710144927361,115.8435069,1.473220140102427e-05,116.3041172
2017-02-15,CLF18,CLF18,11,1.0,0.0,False,False,0.05507,0.055369999999999996,-0.005418096442116549,115.21585561,1.473220140102427e-05,115.67568369
2017-02-16,CLF18,CLF18,12,1.0,0.0,False,False,0.05485,0.05507,-0.003994915562011925,114.755578,1.473220140102427e-05,115.21527326
2017-02-17,CLF18,CLF18,13,1.0,0.0,False,False,0.05483,0.05485,-0.0003646308113036678,114.71373458,1.473220140102427e-05,115.1749596
2017-02-21,CLF18,CLF18,14,1.0,0.0,False,False,0.05496,0.05483,0.0023709648002918637,114.98571681,5.8930107843746526e-05,115.45482265
2017-02-22,CLF18,CLF18,15,1.0,0.0,False,False,0.054509999999999996,0.05496,-0.008187772925764336,114.04423987,1.473220140102427e-05,114.51120568
2017-02-23,CLF18,CLF18,16,1.0,0.0,False,False,0.055159999999999994,0.054509999999999996,0.01192441753806639,115.404151,1.473220140102427e-05,115.87837211
2017-02-24,CLF18,CLF18,17,1.0,0.0,False,False,0.05483,0.055159999999999994,-0.005982596084118885,114.71373458,1.473220140102427e-05,115.18682576
2017-02-27,CLF18,CLF18,18,1.0,0.0,False,False,0.055009999999999996,0.05483,0.003282874338865538,115.09032536,4.419725531978891e-05,115.57006058
2017-02-28,CLF18,CLF18,19,1.0,0.0,False,False,0.05525,0.055009999999999996,0.004362843119432913,115.59244639,1.473220140102427e-05,116.07597722
2017-03-01,CLF18,CLF18,1,1.0,0.0,False,False,0.05511,0.05525,-0.002533936651583746,115.29954245,1.473220140102427e-05,115.7835581
2017-03-02,CLF18,CLF18,2,1.0,0.0,False,False,0.05414,0.05511,-0.017601161313736124,113.2701366,2.1409960676344042e-05,113.74811193
2017-03-03,CLF18,CLF18,3,1.0,0.0,False,False,0.05478,0.05414,0.011821204285186626,114.60912602,2.1409960676344042e-05,115.09518694
2017-03-06,CLF18,CLF18,4,1.0,0.0,False,False,0.054869999999999995,0.05478,0.0016429353778750766,114.79742141,6.42312571978998e-05,115.29167361
2017-03-07,CLF18,CLF18,5,1.0,0.0,False,False,0.054759999999999996,0.054869999999999995,-0.002004738472753731,114.5672826,2.1409960676344042e-05,115.06301234
2017-03-08,CLF18,CLF18,6,1.0,0.0,False,False,0.05221,0.054759999999999996,-0.046566837107377634,109.23224661,2.1409960676344042e-05,109.70735528
2017-03-09,CLF18,CLF18,7,1.0,0.0,False,False,0.05133,0.05221,-0.016855008619038436,107.39113615,2.1409960676344042e-05,107.86058569
2017-03-10,CLF18,CLF18,8,1.0,0.0,False,False,0.05049,0.05133,-0.016364699006429007,105.63371253,2.1409960676344042e-05,106.09778896
2017-03-13,CLF18,CLF18,9,1.0,0.0,False,False,0.05053,0.05049,0.0007922360863537037,105.71739937,6.42312571978998e-05,106.18865825
2017-03-14,CLF18,CLF18,10,1.0,0.0,False,False,0.05004,0.05053,-0.009697209578468202,104.69223559,2.1409960676344042e-05,105.16119807
2017-03-15,CLF18,CLF18,11,1.0,0.0,False,False,0.0507,0.05004,0.01318944844124692,106.07306843,2.1409960676344042e-05,106.55046776
2017-03-16,CLF18,CLF18,12,1.0,0.0,False,False,0.05044,0.0507,-0.005128205128205221,105.52910398,2.1409960676344042e-05,106.00633635
2017-03-17,CLF18,CLF18,13,1.0,0.0,False,False,0.05052,0.05044,0.0015860428231562196,105.69647766,2.1409960676344042e-05,106.17673653
2017-03-20,CLF18,CLF18,14,1.0,0.0,False,False,0.05039,0.05052,-0.00257323832145695,105.42449543,6.42312571978998e-05,105.91033834
2017-03-21,CLF18,CLF18,15,1.0,0.0,False,False,0.05001,0.05039,-0.00754117880531846,104.62947046,2.1409960676344042e-05,105.11391708
2017-03-22,CLF18,CLF18,16,1.0,0.0,False,False,0.049890000000000004,0.05001,-0.002399520095980656,104.37840994,2.1409960676344042e-05,104.86394461
2017-03-23,CLF18,CLF18,17,1.0,0.0,False,False,0.04958,0.049890000000000004,-0.006213670074163291,103.72983694,2.1409960676344042e-05,104.21459979
2017-03-24,CLF18,CLF18,18,1.0,0.0,False,False,0.04977,0.04958,0.0038321903993545625,104.12734943,2.1409960676344042e-05,104.61620121
2017-03-27,CLF18,CLF18,19,1.0,0.0,False,False,0.04975,0.04977,-0.0004018485031143104,104.08550601,6.42312571978998e-05,104.58088098
2017-03-28,CLF18,CLF18,20,1.0,0.0,False,False,0.05017,0.04975,0.008442211055276427,104.96421782,2.1409960676344042e-05,105.46601392
2017-03-29,CLF18,CLF18,21,1.0,0.0,False,False,0.05104,0.05017,0.017341040462427904,106.78440657,2.1409960676344042e-05,107.29716236
2017-03-30,CLF18,CLF18,22,1.0,0.0,False,False,0.05178,0.05104,0.014498432601880884,108.33261309,2.1409960676344042e-05,108.85510026
2017-03-31,CLF18,CLF18,23,1.0,0.0,False,False,0.0521,0.05178,0.006179992275009649,109.0021078,2.1409960676344042e-05,109.53015452
2017-04-03,CLF18,CLJ18,1,1.0,0.0,False,True,0.05199,0.0521,-0.0021113243761995415,108.77196899,6.42312571978998e-05,109.30593609
2017-04-04,CLF18,CLJ18,2,1.0,0.0,False,True,0.05276,0.05199,0.014810540488555457,110.38294064,2.2523319511469353e-05,110.92727801
2017-04-05,CLF18,CLJ18,3,1.0,0.0,False,True,0.0528,0.05276,0.0007581501137223778,110.46662748,2.2523319511469353e-05,111.01387599
2017-04-06,CLF18,CLJ18,4,1.0,0.0,False,True,0.05321,0.0528,0.007765151515151558,111.32441758,2.2523319511469353e-05,111.87841596
2017-04-07,CLF18,CLJ18,5,1.0,0.0,False,True,0.0536,0.05321,0.007329449351625605,112.14036426,2.2523319511469353e-05,112.70094302
2017-04-10,CLF18,CLJ18,6,0.8,0.2,False,True,0.05442,0.0536,0.015298507462686572,113.85594446,6.75714804454497e-05,114.43271461
2017-04-11,CLF18,CLJ18,7,0.6,0.4,False,True,0.05474200000000001,0.05439000000000001,0.0064717779003493625,114.59279485,2.2523319511469353e-05,115.17587513
2017-04-12,CLF18,CLJ18,8,0.3999999999999999,0.6000000000000001,False,True,0.054678000000000004,0.054714000000000006,-0.0006579668823336604,114.51739659,2.2523319511469353e-05,115.10268737
2017-04-13,CLF18,CLJ18,9,0.19999999999999996,0.8,False,True,0.054751999999999995,0.054662,0.0016464820167574334,114.70594742,2.2523319511469353e-05,115.29479437
2017-04-17,CLF18,CLJ18,10,0.0,1.0,False,True,0.054394,0.054736,-0.006248173048816197,113.98924481,9.009632189105332e-05,114.58480018
2017-04-18,CLF18,CLJ18,11,0.0,1.0,False,True,0.054130000000000005,0.05439,-0.004780290494576178,113.44434311,2.2523319511469353e-05,114.03963238
2017-04-19,CLF18,CLJ18,12,0.0,1.0,False,True,0.052270000000000004,0.054130000000000005,-0.0343617217808978,109.54620015,2.2523319511469353e-05,110.12360281
2017-04-20,CLF18,CLJ18,13,0.0,1.0,False,True,0.05226,0.052270000000000004,-0.00019131432944330395,109.52524239,2.2523319511469353e-05,110.10501493
